"number","title","pageid","namespace","length","touched","Wikidata"
"2460","Соломко_Михайло_Миколайович","2251448","","5558","20240124074942","Q28701559"
"2461","Масальський_(герб)","2255724","","2748","20240611120454","Q4283728"
"2462","Білл_Барілко","2256228","","7696","20250221173318","Q716546"
"2463","Антисемітизм_в_Україні","2257671","","36518","20250331231645","Q16056262"
"2464","Хосе_Чатрук","2258851","","3087","20220406031721","Q6291913"
"2465","Голуб_Таміла_Григорівна","2259722","","2892","20230728120751","Q26260725"
"2466","Хуан_Карлос_Зубчук","2259797","","8041","20241118121021","Q10421285"
"2467","Зубчук","2260902","","441","20170104211030","Q28701721"
"2468","Павличко_Богдана_Михайлівна","2265736","","6531","20250125172821","Q27966333"
"2469","Сухопутні_війська_Канади","2268682","","30868","20250519105542","Q25436"
"2470","Балабки","2269273","","2856","20240701172142","Q28704515"
"2471","Почесні_громадяни_Львова","2270865","","31867","20241229171354","Q16558366"
"2472","Вишневецький_Олександр_Костянтинович","2271105","","6164","20230908020707","Q27136659"
"2473","Мирович_(прізвище)","2271816","","3303","20221107095455","Q4295906"
"2474","Маріо_Литвин","2274931","","4684","20240103172525","Q3293479"
"2475","Міжнародна_премія_імені_Івана_Франка","2278692","","29966","20250110132844","Q28701951"
"2476","Поривай","2279270","","960","20200301154827","Q27504905"
"2477","Збірна_України_з_хокею_з_м'ячем","2280325","","24010","20250409190740","Q4409827"
"2478","Бічвуд_(цвинтар)","2282524","","8778","20240302065720","Q4087599"
"2479","Гассій","2282777","","376","20161027040027","Q30952826"
"2480","Єгор","2282946","","19163","20250519084440","Q1966388"
"2481","Подорож_(фільм,_1959)","2283928","","6257","20241219135550","Q1136724"
"2482","Сідельник_(прізвище)","2286780","","677","20211223185008","Q28703748"
"2483","Джулія_Муллок","2290400","","12007","20250508131345","Q840686"
"2484","Звичайна_схема_«русскої»_історії…_(стаття_М._Грушевського)","2290802","","27056","20240113203031","Q28703759"
"2485","Лексика_румунської_мови","2295088","","7012","20230515162913","Q377098"
"2486","Історія_кави","2298664","","79128","20250327081443","Q2635744"
"2487","Салімов","2299346","","1551","20240529122223","Q4405814"
"2488","Знакова_постать_(премія)","2299991","","20197","20231205091703","Q30974574"
"2489","Забродський_Лев_Семенович","2302747","","2241","20241126085551","Q4182749"
"2490","Мокрицький_Сергій_Євгенович","2303998","","11118","20250215003437","Q4300073"
"2491","Чарльз_Райт_Міллз","2305665","","14424","20240908115807","Q312837"
"2492","Рід_та_знамено","2308184","","6295","20220201180501","Q28705068"
"2493","Рой_Юрій","2309549","","3012","20180706164636","Q28702270"
"2494","Премія_Жінка_ІІІ_тисячоліття_2007","2309839","","5460","20250125230520","Q28705107"
"2495","Іванісеня_Дмитро_Олександрович","2317852","","11884","20240926225542","Q21066449"
"2496","Дранка_(будівництво)","2317999","","16492","20250125180535","Q28707412"
"2497","Музиченко_Гавриїл_Вакулович","2319049","","13180","20240119155220","Q459023"
"2498","Етернітате_(цвинтар)","2319141","","6468","20240725120332","Q5402751"
"2499","Герасимець_Сергій_Сергійович","2319836","","11058","20220610092537","Q7454566"
"2500","Шарій","2322142","","1454","20240329130601","Q28702415"
"2501","Марія_Лесів","2322163","","6263","20250125211405","Q28049884"
"2502","Давидюк","2323272","","2433","20231104113840","Q88386285"
"2503","Білоруські_прізвища","2323284","","87424","20241207124532","Q4082729"
"2504","Хаїм_Таубер","2323599","","10148","20250505171943","Q28358537"
"2505","Олександр_Ольшанецький","2324143","","17734","20240819104400","Q15063601"
"2506","Список_померлих_2017_року","2329245","","160145","20250511034049","Q28025478"
"2507","Українці_Венесуели","2334080","","11754","20250225133410","Q7878524"
"2508","Каліберда","2334198","","1050","20220519072050","Q28702835"
"2509","Соко","2334384","","15389","20241108210653","Q257551"
"2510","Анна_Сафрончик","2334859","","3830","20250318004718","Q3617827"
"2511","Стоцька_Анастасія_Олександрівна","2335745","","4558","20241007200937","Q1091701"
"2512","Денніс_Марук","2335869","","8791","20241120165923","Q1189347"
"2513","Келлі_Олійник","2336250","","24528","20240819075458","Q3194911"
"2514","Бурачок_Євген_Степанович","2337040","","5942","20240717113416","Q4099378"
"2515","Рафал_Тарашко","2339973","","2577","20230524152817","Q28702985"
"2516","Мариковський_Павло_Іустинович","2341976","","45873","20220716142803","Q4281456"
"2517","Сєров_Олександр_Миколайович_(співак)","2342938","","15952","20250315181311","Q4417712"
"2518","Курилів_Валентина_Іванівна","2344392","","12971","20240308024652","Q28703087"
"2519","Елен_Левон","2345327","","6683","20250305114352","Q5358949"
"2520","Курилів","2345558","","3254","20250513105655","Q28703118"
"2521","Вінеш_Фогат","2346821","","37174","20250209185633","Q17466644"
"2522","Пилип'юк","2348195","","4484","20250127172147","Q28703187"
"2523","Ковтуненко_Іван_Порфирович","2350530","","9358","20221013073405","Q4225874"
"2524","Вулиця_Любомира_Романківа_(Львів)","2350566","","12209","20250325211930","Q28707925"
"2525","Зюбіна_Римма_Анатоліївна","2351178","","57107","20250519043839","Q28703320"
"2526","Гелена_Маковська","2351885","","4074","20250502075747","Q274282"
"2527","Список_українців_у_Континентальній_хокейній_лізі","2352152","","40538","20241112093527","Q6601354"
"2528","Темерко_Олександр_Вікторович","2353911","","10950","20250109105306","Q4720201"
"2529","Сус_(прізвище)","2354333","","13250","20241113112515","Q30955466"
"2530","Дофін_Кінгз","2355649","","11355","20250212095110","Q384666"
"2531","Вулиця_Павла_Сбитова","2357617","","15601","20250325010629","Q28657940"
"2532","Кузьо_Тарас","2361484","","6792","20240207072411","Q7685535"
"2533","Фальсифікат_історичного_джерела","2362187","","18912","20250421151241","Q30972114"
"2534","Зоряний_кристал_(роман)","2362557","","21035","20240124183214","Q30963008"
"2535","Брендон_Семенюк","2363989","","8947","20241206154410","Q23761725"
"2536","Кіра_(ім'я)","2366754","","14444","20250127201624","Q66459358"
"2537","Євген-Зенон_Стахів","2367718","","7440","20250125181659","Q30957023"
"2538","Зеновія_Кушпета","2369598","","23358","20241113191420","Q30972263"
"2539","Крига_Александер","2371343","","7311","20220622101943","Q19960210"
"2540","Іван_Шлендик","2373445","","2648","20220517164625","Q30957240"
"2541","Іван_Лещук","2374228","","7037","20230608134108","Q19007088"
"2542","Рибосомні_білки","2374986","","5685","20190830103732","Q3408228"
"2543","Черкаський_Олександр_Ісакович","2379990","","3357","20241215000456","Q713428"
"2544","Ціна_правди","2383468","","32403","20250324025115","Q30963297"
"2545","Список_померлих_2008_року","2384514","","16973","20250102181526","Q732361"
"2546","Godot","2386287","","28052","20241126092328","Q16972633"
"2547","Леон_Селецький","2386476","","7569","20250311120153","Q28956009"
"2548","Остріков","2388741","","893","20180227113945","Q28665451"
"2549","Доплер","2390916","","676","20200201165625","Q278252"
"2550","Прокоп'юк_Ростислав_Якович","2392760","","12892","20240602115948","Q29034290"
"2551","Українське_культурне_товариство_«Просвіта»_(Аргентина)","2396598","","29744","20250215080807","Q30963499"
"2552","Кісляк_Сергій_Іванович","2397160","","16429","20250125193645","Q460281"
"2553","Залуцький_Роман_Васильович","2400313","","5828","20220618074009","Q29226657"
"2554","Українці_в_Республіці_Сербській","2400491","","8748","20250508093812","Q28949626"
"2555","Холоневський","2401110","","1556","20201217091536","Q30953622"
"2556","Олефір_(прізвище)","2402598","","1547","20221203081501","Q30955794"
"2557","Гнат_Доменічеллі","2402736","","13096","20230703175752","Q665466"
"2558","Дарсі_Гордійчук","2402784","","8005","20250221173915","Q331168"
"2559","Наташа_Водін","2403083","","5714","20250309193156","Q1966348"
